pcd_path,obj_token,frame_id,depth_path,expected_model_path,expected_obj_id
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000875_000006.ply,6,875,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000875.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000875_000007.ply,7,875,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000875.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000000.ply,0,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000001.ply,1,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000002.ply,2,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000003.ply,3,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000004.ply,4,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000005.ply,5,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000006.ply,6,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000881_000007.ply,7,881,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000881.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000000.ply,0,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000001.ply,1,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000002.ply,2,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000003.ply,3,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000004.ply,4,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000005.ply,5,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000006.ply,6,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000884_000007.ply,7,884,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000884.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000000.ply,0,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000001.ply,1,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000002.ply,2,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000003.ply,3,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000004.ply,4,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000005.ply,5,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000006.ply,6,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000888_000007.ply,7,888,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000888.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000000.ply,0,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000001.ply,1,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000002.ply,2,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000003.ply,3,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000004.ply,4,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000005.ply,5,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000006.ply,6,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000910_000007.ply,7,910,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000910.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000000.ply,0,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000001.ply,1,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000002.ply,2,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000003.ply,3,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000004.ply,4,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000005.ply,5,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000006.ply,6,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000911_000007.ply,7,911,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000911.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000000.ply,0,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000001.ply,1,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000002.ply,2,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000003.ply,3,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000004.ply,4,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000005.ply,5,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000006.ply,6,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000912_000007.ply,7,912,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000912.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000000.ply,0,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000001.ply,1,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000002.ply,2,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000003.ply,3,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000004.ply,4,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000005.ply,5,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000006.ply,6,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001007_000007.ply,7,1007,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001007.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000000.ply,0,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000001.ply,1,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000002.ply,2,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000003.ply,3,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000004.ply,4,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000005.ply,5,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000006.ply,6,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001008_000007.ply,7,1008,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001008.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000000.ply,0,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000001.ply,1,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000002.ply,2,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000003.ply,3,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000004.ply,4,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000005.ply,5,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000006.ply,6,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001014_000007.ply,7,1014,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001014.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000000.ply,0,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000001.ply,1,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000002.ply,2,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000003.ply,3,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000004.ply,4,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000005.ply,5,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000006.ply,6,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001019_000007.ply,7,1019,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001019.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\001023_000000.ply,0,1023,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\001023.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
